NAME;FRECUENCY;MEAN_AGE;GEN
ROBERTO ANDREI;37;6,7;M
RODRIGO CARLOS;37;36,4;M
RONI;37;24,2;M
ROSHAN;37;33,5;M
RUBEN FILIPE;37;21,9;M
RUBEN MARCOS;37;35,3;M
RUBEN NICOLAS;37;22;M
SALVADOR PASCUAL;37;48,4;M
SANTIAGO GERMAN;37;42,7;M
SANTIAGO JAIME;37;53,8;M
SEGUNDO DANIEL;37;43;M
SEGUNDO FERNANDO;37;45,4;M
SEGUNDO JESUS;37;49,7;M
SERGIO GONZALO;37;38;M
SEVASTIAN;37;38;M
SHERIFF;37;36,8;M
STEFAN VALENTIN;37;22,9;M
STEVEN DANIEL;37;15,2;M
TAIMOOR;37;22,7;M
TALIB;37;39,7;M
TENESOR;37;31,3;M
TERENCE EDWARD;37;67,6;M
TITUS;37;43;M
TOMAS LORENZO;37;50,3;M
UMARO;37;35,7;M
URSICINIO;37;72;M
VICENTE ADRIAN;37;31,3;M
VICTOR CARMELO;37;48,6;M
VICTOR VALENTIN;37;28,1;M
VICTORIANO FRANCISCO;37;50,4;M
WEIBIN;37;31,2;M
WENHUA;37;42,3;M
WILLIAM ARTHUR;37;59,6;M
WILLIAM PAUL;37;40,5;M
WILSON RAFAEL;37;33,9;M
XOSE ANTONIO;37;49;M
YAKOUB;37;18,5;M
YANCOUBA;37;36,3;M
YICHENG;37;11,1;M
YIXIN;37;25;M
YONGFENG;37;36,1;M
YORDAN GEORGIEV;37;41;M
ZION;37;9,8;M
ZIYANG;37;11,9;M
AALI;36;40,6;M
ABDALAHE;36;38,6;M
ABDEL KADER;36;35,8;M
ABDELKAMAL;36;31,5;M
ABDELLALI;36;36,7;M
ABEL FERNANDO;36;37,1;M
ABUBAKARY;36;15,9;M
ADAM DAVID;36;25,5;M
ADRIAN CIPRIAN;36;27,6;M
ADRIAN DARIO;36;27;M
ADRIAN PEDRO;36;27,2;M
ADRIAN ROBERTO;36;24,3;M
AGUSTIN JULIAN;36;46,1;M
AIRAS;36;10,4;M
AITOR JUAN;36;31,6;M
ALBERTO GONZALO;36;42,9;M
ALDO JAVIER;36;37,7;M
ALEX MIGUEL;36;19,4;M
ALEX RICARDO;36;24,3;M
ALFONSO NICOLAS;36;35,7;M
ALFREDO SANTIAGO;36;47,5;M
AMADOU LAMINE;36;40,5;M
AMED;36;31,1;M
ANASTACIO;36;49,3;M
ANASTASIOS;36;39,9;M
ANDRES FELIX;36;53;M
ANDRES VICTOR;36;49,8;M
ANDREW RICHARD;36;49,8;M
ANDREWS;36;33,6;M
ANGEL CANDIDO;36;55,9;M
ANGEL GEOVANNY;36;34,6;M
ANGEL JOSUE;36;19,4;M
ANSOU;36;36,8;M
ANTONIO ALEXANDRE;36;35,4;M
ANTONIO MELCHOR;36;52,3;M
ANTONIO RAIMUNDO;36;51,1;M
ARGENIS;36;28,9;M
ARTURO IGNACIO;36;38,7;M
ARTURO NICOLAS;36;28,3;M
AUGUSTO FRANCISCO;36;47,2;M
AZEDDIN;36;25,1;M
AZOUZ;36;40,4;M
BAPTISTE;36;22,8;M
BELHAJ;36;42,4;M
BELKHIR;36;43,8;M
BORJA RAFAEL;36;23,7;M
BOUMEDIEN;36;52,9;M
BRIAN CHARLES;36;69;M
BRYAN ANTHONY;36;22,9;M
BRYAN PATRICIO;36;19,3;M
CARLOS FLORENCIO;36;46,2;M
CARLOS ROGELIO;36;46,5;M
CATALIN DUMITRU;36;28,3;M
CESAR ELIAS;36;34;M
CHEIKH OUMAR;36;31,9;M
CHENXI;36;10,5;M
CHENYI;36;10;M
CHRISTOPHER ANDREW;36;39,2;M
CHRISTOPHER JOSEPH;36;44,7;M
CONSTANTIN LIVIU;36;35,6;M
CONSTANTIN ROBERT;36;27,7;M
CORNEL DANIEL;36;31,6;M
CRISTIAN SALVADOR;36;24,3;M
DACIANO;36;73,4;M
DAIRO;36;17,5;M
DANIEL BERNARDO;36;33,3;M
DANIEL OVIDIU;36;30,8;M
DANIEL PATRICIO;36;27,8;M
DANIEL WILLIAM;36;25,9;M
DANNY FERNANDO;36;26,8;M
DARIO GABRIEL;36;19,6;M
DARIUS MARIAN;36;10,3;M
DARIUS NICOLAE;36;13,6;M
DARWIN DANIEL;36;28,9;M
DAVID ALLAN;36;55,4;M
DAVID GUSTAVO;36;36,4;M
DAVID STEPHEN;36;53,2;M
DENNIS JOHN;36;65,2;M
DIDI;36;35,1;M
DIEGO GERARDO;36;33,8;M
DIEGO OSCAR;36;37,9;M
DOMINGO MARIA;36;53,1;M
DOMINGO MARTIN;36;49,1;M
EDGAR ALFREDO;36;40,1;M
EDGAR RICARDO;36;37,2;M
EDISON ROBERTO;36;36,6;M
EDUARD STEFAN;36;9,2;M
EDUARD VALENTIN;36;13,8;M
EDUARDO LORENZO;36;44,1;M
EDWARD ANTONIO;36;31;M
EDWIN RAFAEL;36;30,6;M
ELMAR;36;39;M
ELYASS;36;12,6;M
EMILIO ROBERTO;36;49,8;M
ENMANUEL JESUS;36;23,2;M
ERICK SANTIAGO;36;13,6;M
ERIK ADRIAN;36;11,9;M
EUGENIUSZ;36;57,5;M
FEDERICO JOAQUIN;36;43,1;M
FEKRI;36;35,8;M
FERNANDO BORJA;36;33,1;M
FRANCESC LLUIS;36;42,9;M
FRANCISCO CRISTIAN;36;26,6;M
FRANCISCO ELISEO;36;47,8;M
FRANCISCO HUMBERTO;36;43,4;M
FRANCISCO RAMIRO;36;57,2;M
FRANCISCO XOSE;36;43;M
FREDERICK JAMES;36;66,8;M
GARY JAMES;36;47,4;M
GEORGE ALEXANDER;36;40,4;M
GEORGE HENRY;36;64;M
GEORGE SEBASTIAN;36;22;M
GEREMIAS;36;39,2;M
GERMAN PATRICIO;36;39,1;M
GERMAN PEDRO;36;51,2;M
GERMAN VICENTE;36;48,5;M
GREGORIO CARLOS;36;48,1;M
GUILLERMO ERNESTO;36;42,8;M
GUMERCINDO;36;48,7;M
GUOFENG;36;35,2;M
HADES;36;10,8;M
HAIDONG;36;38,1;M
HAOUARI;36;44,4;M
HECTOR AGUSTIN;36;37,2;M
HECTOR MARCELO;36;42,3;M
HERNAN ARIEL;36;37,7;M
HERNAN DIEGO;36;39,7;M
HERNAN ENRIQUE;36;41,1;M
HIROSHI;36;39;M
HORST DIETER;36;67,1;M
HUGO ARIEL;36;34,8;M
HUGO RAUL;36;37,2;M
HUMBERTO DAVID;36;32,3;M
IGNACIO EUGENIO;36;44,9;M
IKHLEF;36;41,1;M
ILIE IULIAN;36;34,5;M
INDAR;36;13,6;M
IOAN STEFAN;36;27,6;M
IONUT OVIDIU;36;27,3;M
IRSHAD;36;46,1;M
ISIDORO FRANCISCO;36;54,7;M
ITZEL;36;5,5;M
IVAN DIEGO;36;31,5;M
IVAN EZEQUIEL;36;20;M
JAVIER FEDERICO;36;40,6;M
JAVIER ISAAC;36;27,9;M
JAVIER ROMAN;36;41,3;M
JAVIER VICTOR;36;37,8;M
JESUS CELESTINO;36;56,8;M
JESUS EVARISTO;36;51;M
JESUS LAUREANO;36;54,1;M
JHON ESTEBAN;36;16,8;M
JIANCHUN;36;40,8;M
JINRONG;36;46;M
JOAN TOMAS;36;39,9;M
JOAQUIN ISIDRO;36;47,9;M
JOAQUIN MARIO;36;48,3;M
JOEL FERNANDO;36;18,6;M
JOHAN FERNANDO;36;19,1;M
JOHNNY JAVIER;36;31,2;M
JORDI ANTONIO;36;21,9;M
JORDI JAVIER;36;17,8;M
JORGE CARMELO;36;43;M
JORGE JOEL;36;17,9;M
JORGE MAURO;36;40;M
JORGE NESTOR;36;42,9;M
JOSE CELEDONIO;36;53,9;M
JOSE INOCENTE;36;57,1;M
JOSE MAGIN;36;53,4;M
JOSE PAUL;36;31,1;M
JOSE REINEL;36;45,6;M
JOSE URIEL;36;40,9;M
JOSE VINICIO;36;38,9;M
JOSE WILFREDO;36;41,8;M
JOSEP MARC;36;35,1;M
JOSEPH DANIEL;36;26,6;M
JOSUE JAVIER;36;21,7;M
JUAN BALTASAR;36;48,3;M
JUAN BERNARDINO;36;52,4;M
JUAN FELICIANO;36;47,2;M
JUAN ISAIAS;36;37,8;M
JULIO ISMAEL;36;40,1;M
JUSTIN ALEXANDER;36;8;M
JUSTO ENRIQUE;36;51,9;M
JUSTO VICENTE;36;56,5;M
KAKHA;36;36,2;M
KARLHEINZ;36;64;M
KEVIN ESTEBAN;36;14,1;M
KEVIN FABRICIO;36;15,7;M
KHAMISS;36;32,9;M
KIERAN;36;25,3;M
KRISTOFER;36;18;M
KUNAL;36;22;M
LAL;36;51,9;M
LAURENTIU ADRIAN;36;29;M
LENNON;36;7;M
LINGFENG;36;26,3;M
LIVIU IOAN;36;37,7;M
LIVIU NICOLAE;36;33,9;M
LUCAS MATEO;36;7,8;M
LUCIO JESUS;36;53,4;M
LUIS CAYETANO;36;39,3;M
LUIS FERNEY;36;40,5;M
LUIS JONATHAN;36;29,6;M
LUIS NELSON;36;42,9;M
MAANAN;36;53;M
MAGNO;36;31,3;M
MAJED;36;36,6;M
MAKAR;36;7,7;M
MANUEL MAXIMINO;36;58,9;M
MANUEL RODOLFO;36;52,2;M
MANUEL RUFINO;36;54,2;M
MANUEL SEVERINO;36;59,2;M
MARCELINO FRANCISCO;36;57;M
MARCELO IVAN;36;38,2;M
MARCELO PABLO;36;48,9;M
MARCIO JOSE;36;32,4;M
MARCO ALEXIS;36;33,3;M
MARIAN ROBERT;36;25;M
MARINO JESUS;36;46,8;M
MARIUS CORNEL;36;31,1;M
MARK STEPHEN;36;46,1;M
MARTIN GUSTAVO;36;36,5;M
MARTIN RICARDO;36;43,1;M
MAURICIO ESTEBAN;36;35;M
MAURICIO NICOLAS;36;25,8;M
MAXIMINO JOSE;36;52,3;M
MHAMED HAMED;36;43,6;M
MICHAEL FRANK;36;61,3;M
MIECZYSLAW;36;54,3;M
MIGUEL AMADOR;36;44,6;M
MIGUEL JACINTO;36;53,4;M
MIKOLA;36;40,4;M
MIRCEA ADRIAN;36;34,1;M
MOHAMED AMEN;36;6,6;M
MOHAMED SAAD;36;11,4;M
MOHAMED SALAH;36;39,4;M
MOHAMEDOU;36;37,9;M
MOHAMMED YASSIN;36;20,6;M
MONER;36;15,8;M
MUHAMMADOU;36;32;M
MUSAH;36;35,7;M
NAOUFEL;36;28,4;M
NEDAL;36;16,9;M
NELSON ALEXANDER;36;28,6;M
NESTOR ADRIAN;36;35,1;M
NESTOR ENRIQUE;36;40,3;M
NICOLAE CLAUDIU;36;30,9;M
NICOLAE MIHAI;36;35,4;M
OMAR DANIEL;36;32,9;M
OMAR DARIO;36;31,9;M
OSCAR GREGORIO;36;36,8;M
OUADIA;36;27,1;M
PASCUAL ALBERTO;36;45,2;M
PAU ANTONI;36;23,1;M
PAUL SEBASTIAN;36;25;M
PEDRO AITOR;36;33,6;M
PEDRO DARIO;36;34,1;M
PEDRO RAIMUNDO;36;48,7;M
PETER GRAHAM;36;64;M
PIERRE JEAN;36;57,9;M
RAFAEL CESAR;36;44,7;M
RAMON OSCAR;36;46,6;M
RAMON VICTOR;36;52,3;M
RAOUF;36;32,7;M
RAUL HORACIO;36;52,3;M
RAYMOND GEORGE;36;65,4;M
REMEDIOS;36;70,9;M
RICARDO ALONSO;36;31,8;M
RICARDO LEON;36;42,8;M
RICARDO MARCOS;36;48,2;M
RICHARD JESUS;36;27,5;M
RICHARD MARK;36;44,1;M
ROBERT JOSE;36;37,4;M
RODOLFO CARLOS;36;48,2;M
RODRIGO RAFAEL;36;23,3;M
ROGELIO JAVIER;36;40,3;M
ROGELIO LUIS;36;50,4;M
ROLANDO ENRIQUE;36;43,2;M
ROLF DIETER;36;70,4;M
ROMARIO;36;16,7;M
RON;36;40,8;M
RUBEN MARTIN;36;33,2;M
RUBEN TOMAS;36;29,3;M
RUEL;36;38,3;M
SAMUEL IGNACIO;36;24,3;M
SAMUEL LUIS;36;28,1;M
SANTIAGO ALEXIS;36;37,3;M
SANTIAGO ALFREDO;36;40,8;M
SANTOS ANGEL;36;53;M
SAQLAIN;36;24,6;M
SAVINO;36;50,2;M
SEBASTIAN EZEQUIEL;36;27,4;M
SEBASTIAN GONZALO;36;31,8;M
SECUNDINO JOSE;36;55,8;M
SEGUNDO JORGE;36;51,3;M
SEKOUBA;36;32,4;M
SERGIO ALFREDO;36;36,4;M
SERGIO ROMAN;36;36;M
SERGIU IOAN;36;25,9;M
SILVIU FLORIN;36;27;M
SILVIU VASILE;36;29,3;M
SIMON ANDREW;36;44,6;M
STEFAN IOAN;36;33,2;M
STEINAR;36;59,9;M
SUHAIB;36;6,3;M
SUKHVINDER;36;36,2;M
SULEYMAN;36;24,7;M
SUSO;36;19,8;M
TAWFIQ;36;24,6;M
TEMISTOCLES;36;60,3;M
TERENCE JAMES;36;64,8;M
THEODOROS;36;41,4;M
THIBAULT;36;21,7;M
THOMAS GEORGE;36;46,4;M
TIBERIUS;36;33,3;M
TIMOFEI;36;25,5;M
ULF;36;57,8;M
VICENTE RUBEN;36;38,6;M
VICTOR ARIEL;36;27,2;M
VICTOR FIDEL;36;43,2;M
VICTOR GUSTAVO;36;38,5;M
VIDMANTAS;36;41,3;M
VIGGO;36;19,8;M
VLADUT;36;28,8;M
WEIGUO;36;40,9;M
WEIQIANG;36;28,8;M
WOUTER;36;43,7;M
XABIN;36;40;M
XIAOGUANG;36;42,3;M
XIAOHAI;36;38,1;M
XINGYU;36;15,8;M
ZENOBIO;36;54;M
ABDALAH;35;12,5;M
ABDALAHI;35;26,3;M
ABDEL RAHMAN;35;18;M
ABDELMOGHIT;35;29;M
ABDERRAZEK;35;36,2;M
ABDESSLEM;35;47,5;M
ABDOU KHADIR;35;34,2;M
ABELARDO ANTONIO;35;47,3;M
ABELIO;35;63;M
ABRAHAM ANTONIO;35;26,9;M
ADAHI;35;10,1;M
ADELTO;35;49,5;M
ADIRAN;35;13,6;M
ADRIAN VICTOR;35;35,7;M
AGUSTIN EMILIO;35;53,8;M
AHREN;35;3,7;M
AITOR MARIA;35;43,1;M
AKASH;35;17,4;M
ALBERTO MARCOS;35;41,4;M
ALEH;35;38,4;M
ALEJANDRO GREGORIO;35;37,8;M
ALEX ROBERTO;35;29,7;M
ALEX SANDRO;35;33;M
ALEXE;35;39,6;M
ALEXIS SEBASTIAN;35;19,5;M
ALPHONSE;35;51,8;M
ALVARO FELIX;35;25,1;M
ALVARO RICARDO;35;30,9;M
ANAND;35;26,2;M
ANDRES GERMAN;35;45,5;M
ANDRES MATIAS;35;35,1;M
ANGEL ALVARO;35;42,8;M
ANTHONY STEVEN;35;21,8;M
ANTONIO CAMILO;35;51,4;M
ANTONIO CELESTINO;35;57,2;M
ANTONIO LEANDRO;35;51,7;M
ANTONIO ORLANDO;35;47;M
ARMANDO ANGEL;35;59,4;M
AYAZ;35;32,9;M
AYOZE MANUEL;35;26,6;M
BAFODE;35;31,5;M
BALKAR;35;44,3;M
BERNADI;35;39,4;M
BERNARDINO MANUEL;35;55,2;M
BHARAT;35;32;M
BIENVENIDO JOSE;35;51;M
BISMARCK;35;35,5;M
BLAS ALFONSO;35;44,5;M
BOGDAN IULIAN;35;26,1;M
BRAYAN ALEJANDRO;35;14;M
BRIAN FREDERICK;35;69,9;M
BRIAN LESLIE;35;67,2;M
BRUNO EDUARDO;35;24;M
CANDIDO MIGUEL;35;47,7;M
CARLOS BARTOLOME;35;39;M
CARLOS EMANUEL;35;19,8;M
CARLOS GASTON;35;37,2;M
CARLOS GIOVANNI;35;28,4;M
CARLOS MARCIAL;35;44,8;M
CARLOS PAULINO;35;45,5;M
CARLOS SERAFIN;35;47,9;M
CARLOS ULISES;35;32,1;M
CASTRO;35;40,4;M
CESAR HUGO;35;42,2;M
CESAR MARIANO;35;47,2;M
CHEGDALI;35;42,2;M
CHERNO;35;35,3;M
CHRISTOPHER THOMAS;35;49,1;M
COLIN WILLIAM;35;66,5;M
CRISTEA;35;43,2;M
CRISTIAM;35;20,6;M
CRISTIAN BOGDAN;35;29,6;M
CRISTIAN ESTEBAN;35;25,6;M
CRISTOBAL ALEJANDRO;35;37,1;M
CRISTOBAL DANIEL;35;34,2;M
DAN ANDREI;35;25;M
DANIEL CAMILO;35;22,4;M
DANIEL MARIANO;35;40,3;M
DARWIN ALEJANDRO;35;20,5;M
DAVID CHRISTIAN;35;29,9;M
DOMINGO ALFONSO;35;48,2;M
DOMINICK;35;12,6;M
DORIN IOAN;35;39,1;M
DYLAN STEVEN;35;6,2;M
EDDY ANTONIO;35;37,4;M
EDISON MARCELO;35;35,7;M
EDUARDO GERMAN;35;42,9;M
EDUARDO GONZALO;35;44,9;M
EDUARDO PASCUAL;35;47,3;M
EDWIN ALFREDO;35;36,5;M
EDWIN VINICIO;35;32,7;M
ELLIOTT;35;18,6;M
ELM;35;15,5;M
ENOCH;35;25,5;M
ENRIQUE OSCAR;35;46,4;M
ENRIQUE VALENTIN;35;47,2;M
ERNESTO RAUL;35;43,6;M
EYAD;35;12,2;M
EZEQUIEL ANTONIO;35;38,5;M
FABIAN MAURICIO;35;31,3;M
FABIO ALEXANDRE;35;23,9;M
FABIO ANDRE;35;21,8;M
FANG;35;34,8;M
FAUSTO MANUEL;35;43,4;M
FEDERICO FERNANDO;35;46,6;M
FELIX LORENZO;35;51,9;M
FERAS;35;18;M
FERNANDO ALEXIS;35;33,1;M
FERNANDO HUGO;35;42,8;M
FERNANDO SAMUEL;35;25,6;M
FLORENTINO MANUEL;35;56,8;M
FOUSSENI;35;28,8;M
FRANCIS JOHN;35;58,4;M
FRANCISCO BASILIO;35;53,5;M
FRANCISCO BERNABE;35;44,4;M
FRANCISCO CANDIDO;35;53;M
FRANCISCO GENARO;35;52,3;M
FRANCISCO MELCHOR;35;50;M
FRANCO EZEQUIEL;35;17,9;M
FRANKLIN ALEXANDER;35;24,1;M
FREDDY MAURICIO;35;28,9;M
GABIREL;35;28,4;M
GAURAV;35;26,3;M
GEORGI HRISTOV;35;39,9;M
GEORGI STOYANOV;35;44;M
GERARD JOSEP;35;22,6;M
GERARDO ALFONSO;35;49,7;M
GERARDO RAFAEL;35;41,4;M
GERASIMO;35;67,3;M
GERMAN AUGUSTO;35;34,9;M
GERMAN RICARDO;35;45,4;M
GHIORGHE;35;53,8;M
GOAR;35;26;M
GONZALO FEDERICO;35;28,2;M
GONZALO SANTIAGO;35;29,7;M
GORI;35;22,3;M
GUILLEM JOSEP;35;26;M
GUILLERMO FABIAN;35;34,1;M
GUODONG;35;39,2;M
GUOJUN;35;41,8;M
GURJINDER;35;31,1;M
HABIBOU;35;31,7;M
HAMID REZA;35;51,2;M
HASHIM;35;21,2;M
HASNI;35;34,5;M
HECTOR PATRICIO;35;40,1;M
HELMER;35;42,4;M
HENRY MANUEL;35;29,4;M
HERNAN ANTONIO;35;41,2;M
HERNEY;35;47;M
HOUMAD;35;43,3;M
HRACHYA;35;38,4;M
HRISTIAN;35;13,6;M
HUGO RUBEN;35;40,1;M
HUMBERTO CARLOS;35;39,8;M
ICAR;35;15,3;M
IGNACIO GUILLERMO;35;42,3;M
IKER MIGUEL;35;8,4;M
ILIE CRISTIAN;35;28,2;M
ILLART;35;17,6;M
ION IMANOL;35;39;M
ION LAURENTIU;35;33,8;M
IONUT STEFAN;35;23,2;M
ISIDORO LUIS;35;55,1;M
ISIDRO ALBERTO;35;44,5;M
ISMAEL ALBERTO;35;33,2;M
ITOITZ;35;18,1;M
IVAN DOMINGO;35;32,1;M
IVAN EMILIO;35;29,6;M
JABRAN;35;24,2;M
JAVIER BERNARDO;35;39,2;M
JAVIER CRISTOBAL;35;35,5;M
JAVIER HORACIO;35;41;M
JEAN MANUEL;35;31,2;M
JEFFERSON JAVIER;35;20,6;M
JERONIMO JUAN;35;49,7;M
JESUS LUCIANO;35;51,8;M
JESUS RUFINO;35;50,8;M
JHON EDUARD;35;27,6;M
JIANFEI;35;38,8;M
JIANWEN;35;37,1;M
JOHN LEONARD;35;60,4;M
JOHN STANLEY;35;67,4;M
JOHN VINCENT;35;44,9;M
JOHNNATAN;35;26,3;M
JONES;35;35;M
JOSE ADELINO;35;53,5;M
JOSE ALDEMAR;35;46,2;M
JOSE COSME;35;51,9;M
JOSE CRISTINO;35;50,7;M
JOSE ELIECER;35;47,7;M
JOSE REGINO;35;50,2;M
JOSEP EDUARD;35;38;M
JUAN ABELARDO;35;46,4;M
JUAN ANASTASIO;35;58,3;M
JUAN CLIMACO;35;53,3;M
JULIAN CESAR;35;46,8;M
JULIAN DARIO;35;31,1;M
JULIO CARMELO;35;52;M
KASSOUM;35;36,3;M
KENNETH CHARLES;35;70,4;M
LATIF;35;38,5;M
LEANDRO RAFAEL;35;33,4;M
LENNART;35;36,2;M
LEONARDO MARCELO;35;33;M
LIVIU VASILE;35;37,3;M
LU;35;32,8;M
LUCAS MARIA;35;25;M
LUCIAN DANIEL;35;31,9;M
LUCINDO;35;63,8;M
LUIS AMADO;35;46,5;M
LUIS ANTHONY;35;14,3;M
LUIS ARCADIO;35;49,3;M
LUIS DEMETRIO;35;51,4;M
LUIS FRANCISCO JAVIER;35;57,3;M
LUIS PAULO;35;34;M
LUIS VENANCIO;35;56;M
LUIZ;35;44,2;M
LUIZ FELIPE;35;19,5;M
MAIMOUN;35;51,2;M
MAKRAM;35;18,2;M
MANUEL BIENVENIDO;35;55,6;M
MANUEL ELISEO;35;51,3;M
MANUEL ILDEFONSO;35;48,9;M
MANUEL LINO;35;60,6;M
MARCELO RICARDO;35;45,6;M
MARCIAL LUIS;35;51,4;M
MARCK;35;21,8;M
MARCOS PABLO;35;33,7;M
MARCOS RICARDO;35;40,2;M
MARIAN CIPRIAN;35;27;M
MARIAN IULIAN;35;29,9;M
MARIAN RAZVAN;35;24,8;M
MARIO RUI;35;40,3;M
MARK JOSEPH;35;34,7;M
MARK ROBERT;35;46,8;M
MARLON JOSE;35;29,2;M
MARTIN LEONARDO;35;33,3;M
MARTIN ROBERT;35;43,5;M
MARTIN SANTIAGO;35;38,3;M
MASSAER;35;38,1;M
MASSIN;35;7,1;M
MATEO GABRIEL;35;12;M
MATEO MIGUEL;35;31,4;M
MATIAS RAFAEL;35;37,6;M
MATTHEW ROBERT;35;33,8;M
MAXI;35;9;M
MAXIMO MIGUEL;35;46,6;M
MICHAEL LESLIE;35;65,2;M
MICHIEL;35;41,2;M
MIGUEL EUSEBIO;35;46,4;M
MJID;35;37,5;M
MOHAMED ANUAR;35;21,9;M
MOHAMED BACHIR;35;41,1;M
NEDKO;35;42,2;M
NELSON FRANCISCO;35;35,9;M
NICOLAE VIOREL;35;33,6;M
NICOLAS ARIEL;35;25,1;M
NICULITA;35;42,4;M
NORBERTO JAVIER;35;38,6;M
NURUL;35;34,8;M
OLIVER DANIEL;35;20;M
OLIVER JAVIER;35;25,1;M
OM;35;21,7;M
OSCAR HORACIO;35;51,9;M
OVIDIU ALEXANDRU;35;27,8;M
PABLO ARMANDO;35;40,7;M
PAUL CATALIN;35;22,4;M
PAUL CHARLES;35;54,9;M
PEDRO MAURICIO;35;41,3;M
PEDRO RODRIGO;35;35,2;M
PEDRO ROQUE;35;46;M
PERVAIZ;35;42,8;M
PHILIP DAVID;35;52,4;M
PIERRE LOUIS;35;52,9;M
QADEER;35;34,1;M
RADKO;35;45,9;M
RADU NICOLAE;35;28,2;M
RAMON IVAN;35;36,2;M
RANJEET;35;30,8;M
RAUDEL;35;38,5;M
RAUL CLEMENTE;35;46;M
RAUL CONSTANTIN;35;9;M
RAUL DOMINGO;35;34,4;M
REGALADO;35;66;M
RICARDO RUBEN;35;45,4;M
RICHARD STEVEN;35;22,9;M
ROBERT CATALIN;35;21,4;M
ROBERTO JULIO;35;39,6;M
ROBERTO RUBEN;35;48;M
RODOLF;35;48,8;M
RODOLFO ALEJANDRO;35;40,8;M
RONALD JAVIER;35;27,2;M
RUBEN SEBASTIAN;35;22,4;M
RUI ALEXANDRE;35;34,1;M
RUKHSAR;35;37,1;M
SALAH DIN;35;14,3;M
SALI;35;36;M
SAMUEL ISAAC;35;18,1;M
SANTOS ENRIQUE;35;46,2;M
SARWAR;35;42,7;M
SATPAL;35;41,9;M
SAUL DAVID;35;24,2;M
SEAN PATRICK;35;34,7;M
SEBASTIAN CRISTIAN;35;15,4;M
SEBASTIAN MARIA;35;44,8;M
SEBASTIAN MARIAN;35;19,8;M
SEGUNDO CESAR;35;45,7;M
SERGI JOSEP;35;27;M
SERGIO GERMAN;35;35,9;M
SERVANDO MANUEL;35;48;M
SHAYAN;35;12,2;M
SHERWIN;35;30,7;M
SILVIU IONUT;35;24,4;M
SIMON FRANCISCO;35;45;M
SOULEYE;35;39,4;M
TARSILO;35;59,9;M
TROND;35;55,2;M
TSANKO;35;42;M
USSUMANE;35;38,6;M
VALENTIN IOAN;35;34,6;M
VASILE DUMITRU;35;34,2;M
VICENTE FERMIN;35;54,8;M
VICENTE VICTOR;35;50,9;M
VICTOR AURELIO;35;43,2;M
VIEUX;35;34,2;M
WALTER ADRIAN;35;34,4;M
WILSON RENE;35;37,8;M
XIAOJIAN;35;32,4;M
XINHUA;35;44,6;M
YAKHYA;35;33,6;M
YONAS;35;12,1;M
YONGXIN;35;35,3;M
YONNY;35;35,1;M
YOUBA;35;32,5;M
YSIDRO;35;52,4;M
ABDELHAKEM;34;36,6;M
ABDENACER;34;35,9;M
ABDULAZIZ;34;29,3;M
ABEL ENRIQUE;34;40,7;M
ABEL RAMON;34;36,1;M
ADAY MANUEL;34;17;M
ADOLFO ALBERTO;34;53,5;M
ADRIAAN;34;60,5;M
ADRIAN DANUT;34;32,4;M
ADRIAN EMILIO;34;21,9;M
ADRIAN IONEL;34;28,6;M
ADRIAN JOHN;34;50,8;M
ADRIAN TOMAS;34;19,4;M
AGUSTIN RICARDO;34;48,8;M
AHMED MOHAMED;34;37,6;M
AIMRAN;34;4,2;M
AIUB;34;14,9;M
ALAN MARTIN;34;35,5;M
ALAN PETER;34;59,3;M
ALAN RICHARD;34;62,1;M
ALASANA;34;32,2;M
ALBERT DANIEL;34;19;M
ALBERTO AUGUSTO;34;47,9;M
ALBERTO DIEGO;34;40,4;M
ALBERTO FERMIN;34;43,3;M
ALE;34;34;M
ALEJANDRO GERMAN;34;25,5;M
ALEJANDRO ISRAEL;34;26,9;M
ALEJANDRO MAURICIO;34;30,1;M
ALEU;34;16,8;M
ALEXANDER NICOLAS;34;14,7;M
ALEXANDRU MADALIN;34;18,6;M
ALFONSO ROBERTO;34;49,8;M
ALI RAZA;34;20,1;M
ALIN VIOREL;34;30,2;M
ALONSO FRANCISCO;34;37,5;M
ALVARO DOMINGO;34;35,5;M
ALVARO JULIO;34;38,1;M
ALVARO RUBEN;34;27,4;M
ALYOSHA;34;37,2;M
AMADEO ANTONIO;34;48,3;M
ANGEL IVANOV;34;34,4;M
ANGEL JERONIMO;34;53,6;M
ANGEL MAXIMO;34;55,8;M
ANSELMO JESUS;34;43,7;M
ANSELMO MANUEL;34;50,1;M
ANTONI FRANCESC;34;42,3;M
ANTONIO DEMETRIO;34;52,3;M
ANTONIO JONATHAN;34;29,6;M
ANTXOKA;34;34,4;M
ARAYIK;34;37,5;M
ARIEL JOSE;34;29,2;M
ARISTIDE;34;41,5;M
ARNALDO JOSE;34;42,1;M
ARTHUR JOHN;34;67,7;M
ARTURO EDUARDO;34;42,4;M
ARTURO PABLO;34;35,5;M
ARTURS;34;26,6;M
ATIQ;34;28,8;M
BASEL;34;27,4;M
BENYAMIN;34;10,1;M
BLAGOVEST;34;29,1;M
BLAGOY;34;44,5;M
BLAS CARLOS;34;51,6;M
BOUABDALLAH;34;43,1;M
BRUNO FELIPE;34;24,1;M
CAYETANO FRANCISCO;34;45,8;M
CESAR ARIEL;34;30,7;M
CHAABANE;34;44,3;M
